54 21 0.863722 0.0569057
57 21 0.84955 0.0589695
60 21 0.834976 0.0607452
63 21 0.82011 0.0622063
66 21 0.804945 0.0632801
69 21 0.789652 0.0639172
72 21 0.77424 0.0641117
75 21 0.758827 0.0638161
78 21 0.743469 0.062973
81 21 0.728267 0.0615492
84 21 0.713327 0.0594864
87 21 0.698716 0.0567122
90 21 0.684513 0.0531921
93 21 0.670824 0.0488682
96 21 0.657717 0.0436306
99 21 0.645262 0.037384
102 21 0.633515 0.0299749
105 21 0.622527 0.0212398
108 21 0.612339 0.010921
111 21 0.602985 -0.00131893
114 21 0.594527 -0.0159116
117 21 0.587054 -0.0334511
120 21 0.580747 -0.054703
123 21 0.575945 -0.0806315
126 21 0.573251 -0.112418
129 21 0.573676 -0.151405
132 21 0.578812 -0.198985
135 21 0.590969 -0.256366
138 21 0.613266 -0.324197
141 21 0.649505 -0.402089
144 21 0.703721 -0.48816
147 21 0.779565 -0.578842
150 21 0.879631 -0.668947
153 21 1.00484 -0.751849
156 21 1.15348 -0.819971
159 21 1.32047 -0.86619
162 21 1.49793 -0.885796
165 21 1.67701 -0.877316
168 21 1.84947 -0.842403
171 21 2.00888 -0.784729
174 21 2.15088 -0.709017
177 21 2.27325 -0.619957
180 21 2.37493 -0.521692
183 21 2.45609 -0.417664
186 21 2.51742 -0.310257
189 21 2.55964 -0.201271
192 21 2.58354 -0.091568
195 21 0 0
198 21 0 0
0 24 0 0
3 24 0 0
6 24 1.00519 0.00374985
9 24 1.00298 0.00828171
12 24 0.999809 0.0128021
15 24 0.995636 0.0172958
18 24 0.990536 0.021862
21 24 0.984547 0.0262718
24 24 0.977615 0.0306702
27 24 0.969822 0.0350609
30 24 0.961212 0.0393219
33 24 0.951805 0.0434875
36 24 0.941574 0.0475082
39 24 0.930622 0.051403
42 24 0.918983 0.0551491
45 24 0.906675 0.0587177
48 24 0.893721 0.0620518
51 24 0.88022 0.0651608
54 24 0.866188 0.0679626
57 24 0.851681 0.070488
60 24 0.836784 0.0726662
63 24 0.82151 0.0744171
66 24 0.805948 0.075758
69 24 0.790165 0.0766335
72 24 0.77426 0.0769711
75 24 0.758268 0.0767345
78 24 0.742321 0.0759163
81 24 0.726466 0.0744047
84 24 0.710816 0.0721655
87 24 0.695447 0.0691729
90 24 0.680436 0.0653505
93 24 0.665845 0.0606451
96 24 0.651759 0.0549765
99 24 0.638206 0.0482492
102 24 0.625206 0.0403466
105 24 0.612774 0.0310912
108 24 0.600847 0.0202575
111 24 0.589386 0.00753736
114 24 0.578281 -0.0075326
117 24 0.567464 -0.0255899
120 24 0.556871 -0.0474863
123 24 0.546579 -0.0743963
126 24 0.536907 -0.107844
129 24 0.528636 -0.149714
132 24 0.523299 -0.202183
135 24 0.523477 -0.267455
138 24 0.53313 -0.347248
141 24 0.55757 -0.441976
144 24 0.60291 -0.549837
147 24 0.674862 -0.666417
150 24 0.77779 -0.785136
153 24 0.914583 -0.897185
156 24 1.08468 -0.990927
159 24 1.28113 -1.05462
162 24 1.49172 -1.08098
165 24 1.70319 -1.0687
168 24 1.90402 -1.02137
171 24 2.08608 -0.945477
174 24 2.24487 -0.848305
177 24 2.37863 -0.736578
180 24 2.48741 -0.615807
183 24 2.5725 -0.490227
186 24 2.63557 -0.362534
189 24 2.67842 -0.234402
192 24 2.70238 -0.106426
195 24 0 0
198 24 0 0
0 27 0 0
3 27 0 0
6 27 1.0101 0.00444794
9 27 1.00789 0.00966644
12 27 1.0047 0.0150337
15 27 1.00054 0.0202866
18 27 0.995419 0.0255394
21 27 0.989323 0.0307579
24 27 0.982353 0.0358963
27 27 0.97451 0.0409775
30 27 0.965782 0.0459366
33 27 0.956215 0.0507812
36 27 0.945904 0.0555153
39 27 0.934761 0.0600739
42 27 0.922922 0.0644398
